token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size,exchange_type
79393,NIFTY24APR2522500PE,NIFTY,24APR2025,22500.0,75,OPTIDX,NFO,5.0,2
46998,NIFTY27MAR2522500PE,NIFTY,27MAR2025,22500.0,75,OPTIDX,NFO,5.0,2
61505,NIFTY29MAY2522500CE,NIFTY,29MAY2025,22500.0,75,OPTIDX,NFO,5.0,2
68446,NIFTY06MAR2522500CE,NIFTY,06MAR2025,22500.0,75,OPTIDX,NFO,5.0,2
54615,NIFTY03APR2522500CE,NIFTY,03APR2025,22500.0,75,OPTIDX,NFO,5.0,2
68447,NIFTY06MAR2522500PE,NIFTY,06MAR2025,22500.0,75,OPTIDX,NFO,5.0,2
54618,NIFTY03APR2522500PE,NIFTY,03APR2025,22500.0,75,OPTIDX,NFO,5.0,2
50186,NIFTY20MAR2522500CE,NIFTY,20MAR2025,22500.0,75,OPTIDX,NFO,5.0,2
50187,NIFTY20MAR2522500PE,NIFTY,20MAR2025,22500.0,75,OPTIDX,NFO,5.0,2
79392,NIFTY24APR2522500CE,NIFTY,24APR2025,22500.0,75,OPTIDX,NFO,5.0,2
54619,NIFTY03APR2522550CE,NIFTY,03APR2025,22550.0,75,OPTIDX,NFO,5.0,2
68448,NIFTY06MAR2522550CE,NIFTY,06MAR2025,22550.0,75,OPTIDX,NFO,5.0,2
79395,NIFTY24APR2522550PE,NIFTY,24APR2025,22550.0,75,OPTIDX,NFO,5.0,2
45470,NIFTY13MAR2522550CE,NIFTY,13MAR2025,22550.0,75,OPTIDX,NFO,5.0,2
54620,NIFTY03APR2522550PE,NIFTY,03APR2025,22550.0,75,OPTIDX,NFO,5.0,2
45471,NIFTY13MAR2522550PE,NIFTY,13MAR2025,22550.0,75,OPTIDX,NFO,5.0,2
47014,NIFTY27MAR2522550CE,NIFTY,27MAR2025,22550.0,75,OPTIDX,NFO,5.0,2
79394,NIFTY24APR2522550CE,NIFTY,24APR2025,22550.0,75,OPTIDX,NFO,5.0,2
47015,NIFTY27MAR2522550PE,NIFTY,27MAR2025,22550.0,75,OPTIDX,NFO,5.0,2
68449,NIFTY06MAR2522550PE,NIFTY,06MAR2025,22550.0,75,OPTIDX,NFO,5.0,2
50195,NIFTY20MAR2522550PE,NIFTY,20MAR2025,22550.0,75,OPTIDX,NFO,5.0,2
50194,NIFTY20MAR2522550CE,NIFTY,20MAR2025,22550.0,75,OPTIDX,NFO,5.0,2
61508,NIFTY29MAY2522550PE,NIFTY,29MAY2025,22550.0,75,OPTIDX,NFO,5.0,2
61507,NIFTY29MAY2522550CE,NIFTY,29MAY2025,22550.0,75,OPTIDX,NFO,5.0,2
79396,NIFTY24APR2522600CE,NIFTY,24APR2025,22600.0,75,OPTIDX,NFO,5.0,2
47021,NIFTY27MAR2522600PE,NIFTY,27MAR2025,22600.0,75,OPTIDX,NFO,5.0,2
68450,NIFTY06MAR2522600CE,NIFTY,06MAR2025,22600.0,75,OPTIDX,NFO,5.0,2
79399,NIFTY24APR2522600PE,NIFTY,24APR2025,22600.0,75,OPTIDX,NFO,5.0,2
54621,NIFTY03APR2522600CE,NIFTY,03APR2025,22600.0,75,OPTIDX,NFO,5.0,2
45472,NIFTY13MAR2522600CE,NIFTY,13MAR2025,22600.0,75,OPTIDX,NFO,5.0,2
45473,NIFTY13MAR2522600PE,NIFTY,13MAR2025,22600.0,75,OPTIDX,NFO,5.0,2
61510,NIFTY29MAY2522600PE,NIFTY,29MAY2025,22600.0,75,OPTIDX,NFO,5.0,2
50200,NIFTY20MAR2522600PE,NIFTY,20MAR2025,22600.0,75,OPTIDX,NFO,5.0,2
68451,NIFTY06MAR2522600PE,NIFTY,06MAR2025,22600.0,75,OPTIDX,NFO,5.0,2
61509,NIFTY29MAY2522600CE,NIFTY,29MAY2025,22600.0,75,OPTIDX,NFO,5.0,2
50199,NIFTY20MAR2522600CE,NIFTY,20MAR2025,22600.0,75,OPTIDX,NFO,5.0,2
47017,NIFTY27MAR2522600CE,NIFTY,27MAR2025,22600.0,75,OPTIDX,NFO,5.0,2
54622,NIFTY03APR2522600PE,NIFTY,03APR2025,22600.0,75,OPTIDX,NFO,5.0,2
54624,NIFTY03APR2522650PE,NIFTY,03APR2025,22650.0,75,OPTIDX,NFO,5.0,2
68453,NIFTY06MAR2522650PE,NIFTY,06MAR2025,22650.0,75,OPTIDX,NFO,5.0,2
79400,NIFTY24APR2522650CE,NIFTY,24APR2025,22650.0,75,OPTIDX,NFO,5.0,2
79401,NIFTY24APR2522650PE,NIFTY,24APR2025,22650.0,75,OPTIDX,NFO,5.0,2
45475,NIFTY13MAR2522650PE,NIFTY,13MAR2025,22650.0,75,OPTIDX,NFO,5.0,2
61512,NIFTY29MAY2522650PE,NIFTY,29MAY2025,22650.0,75,OPTIDX,NFO,5.0,2
47025,NIFTY27MAR2522650CE,NIFTY,27MAR2025,22650.0,75,OPTIDX,NFO,5.0,2
45474,NIFTY13MAR2522650CE,NIFTY,13MAR2025,22650.0,75,OPTIDX,NFO,5.0,2
50202,NIFTY20MAR2522650PE,NIFTY,20MAR2025,22650.0,75,OPTIDX,NFO,5.0,2
50201,NIFTY20MAR2522650CE,NIFTY,20MAR2025,22650.0,75,OPTIDX,NFO,5.0,2
61511,NIFTY29MAY2522650CE,NIFTY,29MAY2025,22650.0,75,OPTIDX,NFO,5.0,2
54623,NIFTY03APR2522650CE,NIFTY,03APR2025,22650.0,75,OPTIDX,NFO,5.0,2
47026,NIFTY27MAR2522650PE,NIFTY,27MAR2025,22650.0,75,OPTIDX,NFO,5.0,2
68452,NIFTY06MAR2522650CE,NIFTY,06MAR2025,22650.0,75,OPTIDX,NFO,5.0,2
50203,NIFTY20MAR2522700CE,NIFTY,20MAR2025,22700.0,75,OPTIDX,NFO,5.0,2
54625,NIFTY03APR2522700CE,NIFTY,03APR2025,22700.0,75,OPTIDX,NFO,5.0,2
54626,NIFTY03APR2522700PE,NIFTY,03APR2025,22700.0,75,OPTIDX,NFO,5.0,2
68454,NIFTY06MAR2522700CE,NIFTY,06MAR2025,22700.0,75,OPTIDX,NFO,5.0,2
47038,NIFTY27MAR2522700CE,NIFTY,27MAR2025,22700.0,75,OPTIDX,NFO,5.0,2
45477,NIFTY13MAR2522700PE,NIFTY,13MAR2025,22700.0,75,OPTIDX,NFO,5.0,2
47039,NIFTY27MAR2522700PE,NIFTY,27MAR2025,22700.0,75,OPTIDX,NFO,5.0,2
79408,NIFTY24APR2522700PE,NIFTY,24APR2025,22700.0,75,OPTIDX,NFO,5.0,2
68455,NIFTY06MAR2522700PE,NIFTY,06MAR2025,22700.0,75,OPTIDX,NFO,5.0,2
61513,NIFTY29MAY2522700CE,NIFTY,29MAY2025,22700.0,75,OPTIDX,NFO,5.0,2
79403,NIFTY24APR2522700CE,NIFTY,24APR2025,22700.0,75,OPTIDX,NFO,5.0,2
50204,NIFTY20MAR2522700PE,NIFTY,20MAR2025,22700.0,75,OPTIDX,NFO,5.0,2
45476,NIFTY13MAR2522700CE,NIFTY,13MAR2025,22700.0,75,OPTIDX,NFO,5.0,2
61514,NIFTY29MAY2522700PE,NIFTY,29MAY2025,22700.0,75,OPTIDX,NFO,5.0,2
50205,NIFTY20MAR2522750CE,NIFTY,20MAR2025,22750.0,75,OPTIDX,NFO,5.0,2
79409,NIFTY24APR2522750CE,NIFTY,24APR2025,22750.0,75,OPTIDX,NFO,5.0,2
61516,NIFTY29MAY2522750PE,NIFTY,29MAY2025,22750.0,75,OPTIDX,NFO,5.0,2
47040,NIFTY27MAR2522750CE,NIFTY,27MAR2025,22750.0,75,OPTIDX,NFO,5.0,2
79410,NIFTY24APR2522750PE,NIFTY,24APR2025,22750.0,75,OPTIDX,NFO,5.0,2
54627,NIFTY03APR2522750CE,NIFTY,03APR2025,22750.0,75,OPTIDX,NFO,5.0,2
61515,NIFTY29MAY2522750CE,NIFTY,29MAY2025,22750.0,75,OPTIDX,NFO,5.0,2
50206,NIFTY20MAR2522750PE,NIFTY,20MAR2025,22750.0,75,OPTIDX,NFO,5.0,2
45478,NIFTY13MAR2522750CE,NIFTY,13MAR2025,22750.0,75,OPTIDX,NFO,5.0,2
54628,NIFTY03APR2522750PE,NIFTY,03APR2025,22750.0,75,OPTIDX,NFO,5.0,2
45479,NIFTY13MAR2522750PE,NIFTY,13MAR2025,22750.0,75,OPTIDX,NFO,5.0,2
47041,NIFTY27MAR2522750PE,NIFTY,27MAR2025,22750.0,75,OPTIDX,NFO,5.0,2
68457,NIFTY06MAR2522750PE,NIFTY,06MAR2025,22750.0,75,OPTIDX,NFO,5.0,2
68456,NIFTY06MAR2522750CE,NIFTY,06MAR2025,22750.0,75,OPTIDX,NFO,5.0,2
48191,NIFTY27MAR2522800PE,NIFTY,27MAR2025,22800.0,75,OPTIDX,NFO,5.0,2
45480,NIFTY13MAR2522800CE,NIFTY,13MAR2025,22800.0,75,OPTIDX,NFO,5.0,2
61517,NIFTY29MAY2522800CE,NIFTY,29MAY2025,22800.0,75,OPTIDX,NFO,5.0,2
47042,NIFTY27MAR2522800CE,NIFTY,27MAR2025,22800.0,75,OPTIDX,NFO,5.0,2
45481,NIFTY13MAR2522800PE,NIFTY,13MAR2025,22800.0,75,OPTIDX,NFO,5.0,2
68459,NIFTY06MAR2522800PE,NIFTY,06MAR2025,22800.0,75,OPTIDX,NFO,5.0,2
54629,NIFTY03APR2522800CE,NIFTY,03APR2025,22800.0,75,OPTIDX,NFO,5.0,2
61518,NIFTY29MAY2522800PE,NIFTY,29MAY2025,22800.0,75,OPTIDX,NFO,5.0,2
54630,NIFTY03APR2522800PE,NIFTY,03APR2025,22800.0,75,OPTIDX,NFO,5.0,2
79412,NIFTY24APR2522800PE,NIFTY,24APR2025,22800.0,75,OPTIDX,NFO,5.0,2
50215,NIFTY20MAR2522800CE,NIFTY,20MAR2025,22800.0,75,OPTIDX,NFO,5.0,2
68458,NIFTY06MAR2522800CE,NIFTY,06MAR2025,22800.0,75,OPTIDX,NFO,5.0,2
79411,NIFTY24APR2522800CE,NIFTY,24APR2025,22800.0,75,OPTIDX,NFO,5.0,2
50216,NIFTY20MAR2522800PE,NIFTY,20MAR2025,22800.0,75,OPTIDX,NFO,5.0,2
68461,NIFTY06MAR2522850PE,NIFTY,06MAR2025,22850.0,75,OPTIDX,NFO,5.0,2
54632,NIFTY03APR2522850PE,NIFTY,03APR2025,22850.0,75,OPTIDX,NFO,5.0,2
50217,NIFTY20MAR2522850CE,NIFTY,20MAR2025,22850.0,75,OPTIDX,NFO,5.0,2
45482,NIFTY13MAR2522850CE,NIFTY,13MAR2025,22850.0,75,OPTIDX,NFO,5.0,2
79416,NIFTY24APR2522850PE,NIFTY,24APR2025,22850.0,75,OPTIDX,NFO,5.0,2
45483,NIFTY13MAR2522850PE,NIFTY,13MAR2025,22850.0,75,OPTIDX,NFO,5.0,2
61519,NIFTY29MAY2522850CE,NIFTY,29MAY2025,22850.0,75,OPTIDX,NFO,5.0,2
79415,NIFTY24APR2522850CE,NIFTY,24APR2025,22850.0,75,OPTIDX,NFO,5.0,2
50218,NIFTY20MAR2522850PE,NIFTY,20MAR2025,22850.0,75,OPTIDX,NFO,5.0,2
61520,NIFTY29MAY2522850PE,NIFTY,29MAY2025,22850.0,75,OPTIDX,NFO,5.0,2
48192,NIFTY27MAR2522850CE,NIFTY,27MAR2025,22850.0,75,OPTIDX,NFO,5.0,2
48212,NIFTY27MAR2522850PE,NIFTY,27MAR2025,22850.0,75,OPTIDX,NFO,5.0,2
68460,NIFTY06MAR2522850CE,NIFTY,06MAR2025,22850.0,75,OPTIDX,NFO,5.0,2
54631,NIFTY03APR2522850CE,NIFTY,03APR2025,22850.0,75,OPTIDX,NFO,5.0,2
50219,NIFTY20MAR2522900CE,NIFTY,20MAR2025,22900.0,75,OPTIDX,NFO,5.0,2
79423,NIFTY24APR2522900PE,NIFTY,24APR2025,22900.0,75,OPTIDX,NFO,5.0,2
48217,NIFTY27MAR2522900CE,NIFTY,27MAR2025,22900.0,75,OPTIDX,NFO,5.0,2
68465,NIFTY06MAR2522900PE,NIFTY,06MAR2025,22900.0,75,OPTIDX,NFO,5.0,2
61522,NIFTY29MAY2522900PE,NIFTY,29MAY2025,22900.0,75,OPTIDX,NFO,5.0,2
79420,NIFTY24APR2522900CE,NIFTY,24APR2025,22900.0,75,OPTIDX,NFO,5.0,2
54634,NIFTY03APR2522900CE,NIFTY,03APR2025,22900.0,75,OPTIDX,NFO,5.0,2
54635,NIFTY03APR2522900PE,NIFTY,03APR2025,22900.0,75,OPTIDX,NFO,5.0,2
50220,NIFTY20MAR2522900PE,NIFTY,20MAR2025,22900.0,75,OPTIDX,NFO,5.0,2
45484,NIFTY13MAR2522900CE,NIFTY,13MAR2025,22900.0,75,OPTIDX,NFO,5.0,2
48243,NIFTY27MAR2522900PE,NIFTY,27MAR2025,22900.0,75,OPTIDX,NFO,5.0,2
61521,NIFTY29MAY2522900CE,NIFTY,29MAY2025,22900.0,75,OPTIDX,NFO,5.0,2
45485,NIFTY13MAR2522900PE,NIFTY,13MAR2025,22900.0,75,OPTIDX,NFO,5.0,2
68462,NIFTY06MAR2522900CE,NIFTY,06MAR2025,22900.0,75,OPTIDX,NFO,5.0,2
54636,NIFTY03APR2522950CE,NIFTY,03APR2025,22950.0,75,OPTIDX,NFO,5.0,2
50222,NIFTY20MAR2522950PE,NIFTY,20MAR2025,22950.0,75,OPTIDX,NFO,5.0,2
48245,NIFTY27MAR2522950CE,NIFTY,27MAR2025,22950.0,75,OPTIDX,NFO,5.0,2
79427,NIFTY24APR2522950PE,NIFTY,24APR2025,22950.0,75,OPTIDX,NFO,5.0,2
54639,NIFTY03APR2522950PE,NIFTY,03APR2025,22950.0,75,OPTIDX,NFO,5.0,2
50221,NIFTY20MAR2522950CE,NIFTY,20MAR2025,22950.0,75,OPTIDX,NFO,5.0,2
61524,NIFTY29MAY2522950PE,NIFTY,29MAY2025,22950.0,75,OPTIDX,NFO,5.0,2
68466,NIFTY06MAR2522950CE,NIFTY,06MAR2025,22950.0,75,OPTIDX,NFO,5.0,2
61523,NIFTY29MAY2522950CE,NIFTY,29MAY2025,22950.0,75,OPTIDX,NFO,5.0,2
48246,NIFTY27MAR2522950PE,NIFTY,27MAR2025,22950.0,75,OPTIDX,NFO,5.0,2
68467,NIFTY06MAR2522950PE,NIFTY,06MAR2025,22950.0,75,OPTIDX,NFO,5.0,2
45486,NIFTY13MAR2522950CE,NIFTY,13MAR2025,22950.0,75,OPTIDX,NFO,5.0,2
79424,NIFTY24APR2522950CE,NIFTY,24APR2025,22950.0,75,OPTIDX,NFO,5.0,2
45487,NIFTY13MAR2522950PE,NIFTY,13MAR2025,22950.0,75,OPTIDX,NFO,5.0,2
54641,NIFTY03APR2523000PE,NIFTY,03APR2025,23000.0,75,OPTIDX,NFO,5.0,2
61747,NIFTY27DEC2923000PE,NIFTY,27DEC2029,23000.0,75,OPTIDX,NFO,5.0,2
45488,NIFTY13MAR2523000CE,NIFTY,13MAR2025,23000.0,75,OPTIDX,NFO,5.0,2
64565,NIFTY27MAR2523000PE,NIFTY,27MAR2025,23000.0,75,OPTIDX,NFO,5.0,2
71559,NIFTY24JUN2723000PE,NIFTY,24JUN2027,23000.0,75,OPTIDX,NFO,5.0,2
89629,NIFTY28JUN2923000PE,NIFTY,28JUN2029,23000.0,75,OPTIDX,NFO,5.0,2
71558,NIFTY24JUN2723000CE,NIFTY,24JUN2027,23000.0,75,OPTIDX,NFO,5.0,2
37795,NIFTY24DEC2523000CE,NIFTY,24DEC2025,23000.0,75,OPTIDX,NFO,5.0,2
68469,NIFTY06MAR2523000PE,NIFTY,06MAR2025,23000.0,75,OPTIDX,NFO,5.0,2
37799,NIFTY25JUN2623000CE,NIFTY,25JUN2026,23000.0,75,OPTIDX,NFO,5.0,2
61526,NIFTY29MAY2523000PE,NIFTY,29MAY2025,23000.0,75,OPTIDX,NFO,5.0,2
61746,NIFTY27DEC2923000CE,NIFTY,27DEC2029,23000.0,75,OPTIDX,NFO,5.0,2
86149,NIFTY29JUN2823000CE,NIFTY,29JUN2028,23000.0,75,OPTIDX,NFO,5.0,2
86150,NIFTY29JUN2823000PE,NIFTY,29JUN2028,23000.0,75,OPTIDX,NFO,5.0,2
67780,NIFTY28DEC2823000CE,NIFTY,28DEC2028,23000.0,75,OPTIDX,NFO,5.0,2
79433,NIFTY24APR2523000PE,NIFTY,24APR2025,23000.0,75,OPTIDX,NFO,5.0,2
79428,NIFTY24APR2523000CE,NIFTY,24APR2025,23000.0,75,OPTIDX,NFO,5.0,2
89628,NIFTY28JUN2923000CE,NIFTY,28JUN2029,23000.0,75,OPTIDX,NFO,5.0,2
37794,NIFTY26JUN2523000PE,NIFTY,26JUN2025,23000.0,75,OPTIDX,NFO,5.0,2
37805,NIFTY25JUN2623000PE,NIFTY,25JUN2026,23000.0,75,OPTIDX,NFO,5.0,2
64690,NIFTY25SEP2523000CE,NIFTY,25SEP2025,23000.0,75,OPTIDX,NFO,5.0,2
37810,NIFTY31DEC2623000PE,NIFTY,31DEC2026,23000.0,75,OPTIDX,NFO,5.0,2
50224,NIFTY20MAR2523000PE,NIFTY,20MAR2025,23000.0,75,OPTIDX,NFO,5.0,2
61525,NIFTY29MAY2523000CE,NIFTY,29MAY2025,23000.0,75,OPTIDX,NFO,5.0,2
50223,NIFTY20MAR2523000CE,NIFTY,20MAR2025,23000.0,75,OPTIDX,NFO,5.0,2
37806,NIFTY31DEC2623000CE,NIFTY,31DEC2026,23000.0,75,OPTIDX,NFO,5.0,2
64691,NIFTY25SEP2523000PE,NIFTY,25SEP2025,23000.0,75,OPTIDX,NFO,5.0,2
67781,NIFTY28DEC2823000PE,NIFTY,28DEC2028,23000.0,75,OPTIDX,NFO,5.0,2
53618,NIFTY30DEC2723000CE,NIFTY,30DEC2027,23000.0,75,OPTIDX,NFO,5.0,2
45489,NIFTY13MAR2523000PE,NIFTY,13MAR2025,23000.0,75,OPTIDX,NFO,5.0,2
64564,NIFTY27MAR2523000CE,NIFTY,27MAR2025,23000.0,75,OPTIDX,NFO,5.0,2
54640,NIFTY03APR2523000CE,NIFTY,03APR2025,23000.0,75,OPTIDX,NFO,5.0,2
53619,NIFTY30DEC2723000PE,NIFTY,30DEC2027,23000.0,75,OPTIDX,NFO,5.0,2
37749,NIFTY26JUN2523000CE,NIFTY,26JUN2025,23000.0,75,OPTIDX,NFO,5.0,2
68468,NIFTY06MAR2523000CE,NIFTY,06MAR2025,23000.0,75,OPTIDX,NFO,5.0,2
37796,NIFTY24DEC2523000PE,NIFTY,24DEC2025,23000.0,75,OPTIDX,NFO,5.0,2
45491,NIFTY13MAR2523050PE,NIFTY,13MAR2025,23050.0,75,OPTIDX,NFO,5.0,2
48346,NIFTY27MAR2523050PE,NIFTY,27MAR2025,23050.0,75,OPTIDX,NFO,5.0,2
48251,NIFTY27MAR2523050CE,NIFTY,27MAR2025,23050.0,75,OPTIDX,NFO,5.0,2
61527,NIFTY29MAY2523050CE,NIFTY,29MAY2025,23050.0,75,OPTIDX,NFO,5.0,2
61528,NIFTY29MAY2523050PE,NIFTY,29MAY2025,23050.0,75,OPTIDX,NFO,5.0,2
79434,NIFTY24APR2523050CE,NIFTY,24APR2025,23050.0,75,OPTIDX,NFO,5.0,2
54643,NIFTY03APR2523050PE,NIFTY,03APR2025,23050.0,75,OPTIDX,NFO,5.0,2
50226,NIFTY20MAR2523050PE,NIFTY,20MAR2025,23050.0,75,OPTIDX,NFO,5.0,2
45490,NIFTY13MAR2523050CE,NIFTY,13MAR2025,23050.0,75,OPTIDX,NFO,5.0,2
54642,NIFTY03APR2523050CE,NIFTY,03APR2025,23050.0,75,OPTIDX,NFO,5.0,2
50225,NIFTY20MAR2523050CE,NIFTY,20MAR2025,23050.0,75,OPTIDX,NFO,5.0,2
79435,NIFTY24APR2523050PE,NIFTY,24APR2025,23050.0,75,OPTIDX,NFO,5.0,2
68471,NIFTY06MAR2523050PE,NIFTY,06MAR2025,23050.0,75,OPTIDX,NFO,5.0,2
68470,NIFTY06MAR2523050CE,NIFTY,06MAR2025,23050.0,75,OPTIDX,NFO,5.0,2
54644,NIFTY03APR2523100CE,NIFTY,03APR2025,23100.0,75,OPTIDX,NFO,5.0,2
54645,NIFTY03APR2523100PE,NIFTY,03APR2025,23100.0,75,OPTIDX,NFO,5.0,2
45492,NIFTY13MAR2523100CE,NIFTY,13MAR2025,23100.0,75,OPTIDX,NFO,5.0,2
45503,NIFTY13MAR2523100PE,NIFTY,13MAR2025,23100.0,75,OPTIDX,NFO,5.0,2
68472,NIFTY06MAR2523100CE,NIFTY,06MAR2025,23100.0,75,OPTIDX,NFO,5.0,2
79436,NIFTY24APR2523100CE,NIFTY,24APR2025,23100.0,75,OPTIDX,NFO,5.0,2
61529,NIFTY29MAY2523100CE,NIFTY,29MAY2025,23100.0,75,OPTIDX,NFO,5.0,2
48348,NIFTY27MAR2523100PE,NIFTY,27MAR2025,23100.0,75,OPTIDX,NFO,5.0,2
68473,NIFTY06MAR2523100PE,NIFTY,06MAR2025,23100.0,75,OPTIDX,NFO,5.0,2
48347,NIFTY27MAR2523100CE,NIFTY,27MAR2025,23100.0,75,OPTIDX,NFO,5.0,2
50227,NIFTY20MAR2523100CE,NIFTY,20MAR2025,23100.0,75,OPTIDX,NFO,5.0,2
50228,NIFTY20MAR2523100PE,NIFTY,20MAR2025,23100.0,75,OPTIDX,NFO,5.0,2
79437,NIFTY24APR2523100PE,NIFTY,24APR2025,23100.0,75,OPTIDX,NFO,5.0,2
61530,NIFTY29MAY2523100PE,NIFTY,29MAY2025,23100.0,75,OPTIDX,NFO,5.0,2
61532,NIFTY29MAY2523150PE,NIFTY,29MAY2025,23150.0,75,OPTIDX,NFO,5.0,2
50229,NIFTY20MAR2523150CE,NIFTY,20MAR2025,23150.0,75,OPTIDX,NFO,5.0,2
45504,NIFTY13MAR2523150CE,NIFTY,13MAR2025,23150.0,75,OPTIDX,NFO,5.0,2
79438,NIFTY24APR2523150CE,NIFTY,24APR2025,23150.0,75,OPTIDX,NFO,5.0,2
79439,NIFTY24APR2523150PE,NIFTY,24APR2025,23150.0,75,OPTIDX,NFO,5.0,2
68475,NIFTY06MAR2523150PE,NIFTY,06MAR2025,23150.0,75,OPTIDX,NFO,5.0,2
48350,NIFTY27MAR2523150PE,NIFTY,27MAR2025,23150.0,75,OPTIDX,NFO,5.0,2
54664,NIFTY03APR2523150PE,NIFTY,03APR2025,23150.0,75,OPTIDX,NFO,5.0,2
45509,NIFTY13MAR2523150PE,NIFTY,13MAR2025,23150.0,75,OPTIDX,NFO,5.0,2
54646,NIFTY03APR2523150CE,NIFTY,03APR2025,23150.0,75,OPTIDX,NFO,5.0,2
48349,NIFTY27MAR2523150CE,NIFTY,27MAR2025,23150.0,75,OPTIDX,NFO,5.0,2
61531,NIFTY29MAY2523150CE,NIFTY,29MAY2025,23150.0,75,OPTIDX,NFO,5.0,2
50230,NIFTY20MAR2523150PE,NIFTY,20MAR2025,23150.0,75,OPTIDX,NFO,5.0,2
68474,NIFTY06MAR2523150CE,NIFTY,06MAR2025,23150.0,75,OPTIDX,NFO,5.0,2
45510,NIFTY13MAR2523200CE,NIFTY,13MAR2025,23200.0,75,OPTIDX,NFO,5.0,2
79441,NIFTY24APR2523200PE,NIFTY,24APR2025,23200.0,75,OPTIDX,NFO,5.0,2
61533,NIFTY29MAY2523200CE,NIFTY,29MAY2025,23200.0,75,OPTIDX,NFO,5.0,2
61534,NIFTY29MAY2523200PE,NIFTY,29MAY2025,23200.0,75,OPTIDX,NFO,5.0,2
68477,NIFTY06MAR2523200PE,NIFTY,06MAR2025,23200.0,75,OPTIDX,NFO,5.0,2
54666,NIFTY03APR2523200PE,NIFTY,03APR2025,23200.0,75,OPTIDX,NFO,5.0,2
68476,NIFTY06MAR2523200CE,NIFTY,06MAR2025,23200.0,75,OPTIDX,NFO,5.0,2
50231,NIFTY20MAR2523200CE,NIFTY,20MAR2025,23200.0,75,OPTIDX,NFO,5.0,2
48696,NIFTY27MAR2523200PE,NIFTY,27MAR2025,23200.0,75,OPTIDX,NFO,5.0,2
54665,NIFTY03APR2523200CE,NIFTY,03APR2025,23200.0,75,OPTIDX,NFO,5.0,2
48695,NIFTY27MAR2523200CE,NIFTY,27MAR2025,23200.0,75,OPTIDX,NFO,5.0,2
50232,NIFTY20MAR2523200PE,NIFTY,20MAR2025,23200.0,75,OPTIDX,NFO,5.0,2
79440,NIFTY24APR2523200CE,NIFTY,24APR2025,23200.0,75,OPTIDX,NFO,5.0,2
45513,NIFTY13MAR2523200PE,NIFTY,13MAR2025,23200.0,75,OPTIDX,NFO,5.0,2
79443,NIFTY24APR2523250PE,NIFTY,24APR2025,23250.0,75,OPTIDX,NFO,5.0,2
79442,NIFTY24APR2523250CE,NIFTY,24APR2025,23250.0,75,OPTIDX,NFO,5.0,2
68478,NIFTY06MAR2523250CE,NIFTY,06MAR2025,23250.0,75,OPTIDX,NFO,5.0,2
68479,NIFTY06MAR2523250PE,NIFTY,06MAR2025,23250.0,75,OPTIDX,NFO,5.0,2
61535,NIFTY29MAY2523250CE,NIFTY,29MAY2025,23250.0,75,OPTIDX,NFO,5.0,2
45518,NIFTY13MAR2523250PE,NIFTY,13MAR2025,23250.0,75,OPTIDX,NFO,5.0,2
61536,NIFTY29MAY2523250PE,NIFTY,29MAY2025,23250.0,75,OPTIDX,NFO,5.0,2
50234,NIFTY20MAR2523250PE,NIFTY,20MAR2025,23250.0,75,OPTIDX,NFO,5.0,2
50233,NIFTY20MAR2523250CE,NIFTY,20MAR2025,23250.0,75,OPTIDX,NFO,5.0,2
45517,NIFTY13MAR2523250CE,NIFTY,13MAR2025,23250.0,75,OPTIDX,NFO,5.0,2
54667,NIFTY03APR2523250CE,NIFTY,03APR2025,23250.0,75,OPTIDX,NFO,5.0,2
54668,NIFTY03APR2523250PE,NIFTY,03APR2025,23250.0,75,OPTIDX,NFO,5.0,2
49835,NIFTY27MAR2523250PE,NIFTY,27MAR2025,23250.0,75,OPTIDX,NFO,5.0,2
49834,NIFTY27MAR2523250CE,NIFTY,27MAR2025,23250.0,75,OPTIDX,NFO,5.0,2
50236,NIFTY20MAR2523300PE,NIFTY,20MAR2025,23300.0,75,OPTIDX,NFO,5.0,2
61537,NIFTY29MAY2523300CE,NIFTY,29MAY2025,23300.0,75,OPTIDX,NFO,5.0,2
61538,NIFTY29MAY2523300PE,NIFTY,29MAY2025,23300.0,75,OPTIDX,NFO,5.0,2
45520,NIFTY13MAR2523300PE,NIFTY,13MAR2025,23300.0,75,OPTIDX,NFO,5.0,2
54682,NIFTY03APR2523300PE,NIFTY,03APR2025,23300.0,75,OPTIDX,NFO,5.0,2
45519,NIFTY13MAR2523300CE,NIFTY,13MAR2025,23300.0,75,OPTIDX,NFO,5.0,2
68480,NIFTY06MAR2523300CE,NIFTY,06MAR2025,23300.0,75,OPTIDX,NFO,5.0,2
51119,NIFTY27MAR2523300PE,NIFTY,27MAR2025,23300.0,75,OPTIDX,NFO,5.0,2
79445,NIFTY24APR2523300PE,NIFTY,24APR2025,23300.0,75,OPTIDX,NFO,5.0,2
79444,NIFTY24APR2523300CE,NIFTY,24APR2025,23300.0,75,OPTIDX,NFO,5.0,2
54669,NIFTY03APR2523300CE,NIFTY,03APR2025,23300.0,75,OPTIDX,NFO,5.0,2
68481,NIFTY06MAR2523300PE,NIFTY,06MAR2025,23300.0,75,OPTIDX,NFO,5.0,2
51118,NIFTY27MAR2523300CE,NIFTY,27MAR2025,23300.0,75,OPTIDX,NFO,5.0,2
50235,NIFTY20MAR2523300CE,NIFTY,20MAR2025,23300.0,75,OPTIDX,NFO,5.0,2
